VIDEO,LABEL
W03185.mp4,thành viên
W03186.mp4,thánh địa Mỹ Sơn
W03191.mp4,tháo gỡ
W03196.mp4,thắc mắc
W03192.mp4,tháp
W03193.mp4,tháp Rùa
W03197B.mp4,thăm hỏi
W03197N.mp4,thăm hỏi
W03197T.mp4,thăm hỏi
W03199.mp4,thăng bằng
W03201.mp4,thẳng hàng (Toán học)
W03202.mp4,thẳng tắp
W03203.mp4,thắng lợi
W03204B.mp4,thân cây
W03204N.mp4,thân cây
W03204T.mp4,thân cây
W03205.mp4,thân hình
W03207.mp4,thân thiết
W03208.mp4,thân thiện
W03210.mp4,thần chết
W03211N.mp4,thần kinh
W03214.mp4,thận
W03215.mp4,thấp hơn
W03216.mp4,thấp nhất
W03219.mp4,thập thò
W03221.mp4,thật thà
W03222B.mp4,thầy cô
W03222N.mp4,thầy cô
W03222T.mp4,thầy cô
W03223.mp4,thầy cúng
W03224B.mp4,thầy giáo
W03224N.mp4,thầy giáo
W03224T.mp4,thầy giáo
W03228.mp4,theo dõi
W03229.mp4,theo đuổi
W03230.mp4,thẻ
W03232.mp4,thét
W03233.mp4,thề
W03237.mp4,thế hệ
W03238.mp4,tri kỉ
W03239B.mp4,thế nào?
W03239N.mp4,thế nào?
W03239T.mp4,thế nào?
W03240.mp4,thêm
W03241.mp4,thềm
W03242B.mp4,thêu
W03242N.mp4,thêu
W03243B.mp4,thi cử
W03243N.mp4,thi cử
W03243T.mp4,thi cử
W03247.mp4,thị giác
W03248.mp4,thị lực
W03251B.mp4,thìa
W03251N.mp4,thìa
W03251T.mp4,thìa
W03252B.mp4,thích thú
W03252N.mp4,thích thú
W03252T.mp4,thích thú
W03254.mp4,thiên đình
W03256.mp4,thiên nhiên
W03258.mp4,thiên thần
W03262.mp4,thiếp đi
W03263.mp4,thiếp mời
W03265B.mp4,thiết kế
W03265N.mp4,thiết kế
W03265T.mp4,thiết kế
W03268.mp4,thiệt thòi
W03269.mp4,thiếu nhi
W03270.mp4,thiếu niên
W03272.mp4,thím
W03276.mp4,thoát hiểm
W03278.mp4,thóc (gạo)
W03281.mp4,thổi
W03282.mp4,thổi bóng
W03283.mp4,thổi kèn
W03285.mp4,thông báo
W03286.mp4,thông cảm
W03288B.mp4,thông minh
W03288N.mp4,thông minh
W03288T.mp4,thông minh
W03289.mp4,thông qua
W03291.mp4,thông thường
W03292B.mp4,thông tin
W03292N.mp4,thông tin
W03292T.mp4,thông tin
W03294.mp4,thống nhất
W03297.mp4,tuổi thơ ấu
W03299.mp4,thờ cúng
W03300.mp4,thở dài
W03303.mp4,thời gian biểu
W03305.mp4,thở
W03306.mp4,thợ kim hoàn
W03308.mp4,thợ rèn
W03309.mp4,thợ thêu
W03314B.mp4,thơm
W03314N.mp4,thơm
W03314T.mp4,thơm
W03316.mp4,thu mua
W03317.mp4,thu nhỏ
W03318.mp4,thu thập
W03319.mp4,thù lao
W03320B.mp4,thủ công
W03320N.mp4,thủ công
W03320T.mp4,thủ công
W03321B.mp4,thủ tướng
W03321N.mp4,thủ tướng
W03321T.mp4,thủ tướng
W03323B.mp4,thú dữ
W03323N.mp4,thú dữ
W03323T.mp4,thú dữ
W03324N.mp4,thú y
W03324B.mp4,thú y
W03324T.mp4,thú y
W03327B.mp4,ngữ pháp
W03326.mp4,thuận lợi
W03327N.mp4,ngữ pháp
W03327T.mp4,ngữ pháp
W03328.mp4,thúc đẩy
W03329B.mp4,thuê
W03329N.mp4,thuê
W03329T.mp4,thuê
W03330.mp4,thùng
W03331.mp4,thủng
W03334.mp4,thuốc bổ
W03333.mp4,thuốc bắc
W03335.mp4,thuốc lá
W03339B.mp4,thuỷ điện
W03338.mp4,thuộc lòng
W03339N.mp4,thuỷ điện
W03339T.mp4,thuỷ điện
W03341.mp4,thuỷ thủ
W03342.mp4,tinh trùng
W03344.mp4,thủy chung
W03345B.mp4,Thủy Điện Hòa Bình
W03345N.mp4,Thủy Điện Hòa Bình
W03345T.mp4,Thủy Điện Hòa Bình
W03347.mp4,thuyền chài
W03349.mp4,thuyền rồng
W03350.mp4,trưởng thành
W03351.mp4,thuyết phục
W03352.mp4,thuyết trình
W03354.mp4,thư giãn
W03355.mp4,mục đích
W03357.mp4,thứ tự
W03359N.mp4,thừa
W03359B.mp4,thừa
W03359T.mp4,thừa
W03361B.mp4,Thừa Thiên – Huế
W03361N.mp4,Thừa Thiên – Huế
W03361T.mp4,Thừa Thiên – Huế
W03364.mp4,thực hành
W03365.mp4,thực hiện
W03366.mp4,thực phẩm
W03367.mp4,thực sự
W03368.mp4,thực tế
W03369.mp4,thực vật
W03370.mp4,thương (số)
W03371.mp4,bùng binh
W03373B.mp4,thương yêu
W03373N.mp4,thương yêu
W03373T.mp4,thương yêu
W03377.mp4,tỉ lệ
W03379.mp4,tỉ mỉ
W03380.mp4,tỉ số
W03381.mp4,tỉ số phần trăm
W03383.mp4,tí hon
W03386.mp4,tia chớp
W03387.mp4,tia nắng
W03388.mp4,tia số
W03390.mp4,tích (số)
W03391.mp4,tích cực
W03392B.mp4,tiếc
W03392N.mp4,tiếc
W03392T.mp4,tiếc
W03393.mp4,tiệc
W03394.mp4,tiêm
W03405.mp4,tiến sĩ
W03398.mp4,Tiền Giang
W03407.mp4,tiện nghi
W03409B.mp4,tiếng Anh
W03409N.mp4,tiếng Anh
W03409T.mp4,tiếng Anh
W03414.mp4,tiếng nói
W03416.mp4,tiếp nhận
W03418.mp4,tiếp theo
W03419.mp4,tiếp thu
W03421N.mp4,tiếp tục
W03421B.mp4,tiếp tục
W03421T.mp4,tiếp tục
W03422N.mp4,tiết kiệm
W03422B.mp4,tiết kiệm
W03422T.mp4,tiết kiệm
W03424.mp4,tiêu cực
W03425.mp4,tiêu diệt
W03426.mp4,tiêu hoá
W03427.mp4,thụ phấn (hoa)
W03430.mp4,tiểu học
W03431.mp4,tim
W03433B.mp4,tìm hiểu
W03433N.mp4,tìm hiểu
W03433T.mp4,tìm hiểu
W03434.mp4,tím tái
W03435.mp4,tin cậy
W03436.mp4,tin học
W03437.mp4,tin nhắn
W03438.mp4,tin tức
W03445.mp4,thần kì
W03447.mp4,tình cảm
W03448.mp4,tình cờ
W03449.mp4,tình huống
W03450B.mp4,thương yêu
W03450N.mp4,thương yêu
W03450T.mp4,thương yêu
W03451.mp4,tình yêu
W03452.mp4,tĩnh lặng
W03454.mp4,tính cách
W03455.mp4,tính chất
W03456.mp4,tính chất bằng nhau
W03457.mp4,tính chất cơ bản của phân số
W03458.mp4,tính chất giao hoán
W03459.mp4,tính chất kết hợp
W03461.mp4,tính nhẩm
W03463.mp4,tính toán
W03464.mp4,tính từ
W03466.mp4,to lớn
W03467B.mp4,tò mò
W03467T.mp4,tò mò
W03469.mp4,toa lét
W03471B.mp4,toa xe
W03471N.mp4,toa xe
W03471T.mp4,toa xe
W03472B.mp4,toà án
W03472N.mp4,toà án
W03472T.mp4,toà án
W03473.mp4,tòa soạn
W03474.mp4,tỏa hương
W03476.mp4,toàn cầu
W03479.mp4,tóc xoăn
W03480.mp4,tóm cổ
W03481.mp4,tóm lược
W03482.mp4,tóm tắt
W03486B.mp4,tô màu
W03486N.mp4,tô màu
W03486T.mp4,tô màu
W03488.mp4,tổ chim
W03491.mp4,tôn trọng
W03492.mp4,tôn thờ
W03494.mp4,tổ tiên
W03495.mp4,tổ trưởng
W03501.mp4,tôn trọng
W03502.mp4,tổng (số)
W03503.mp4,tổng hợp
W03505B.mp4,tổng thống
W03505N.mp4,tổng thống
W03505T.mp4,tổng thống
W03507.mp4,tống tiền
W03508B.mp4,tờ báo
W03508N.mp4,tờ báo
W03508T.mp4,tờ báo
W03509B.mp4,tờ giấy
W03509N.mp4,tờ giấy
W03509T.mp4,tờ giấy
W03512.mp4,tờ tiền
W03513.mp4,Trà Vinh
W03514.mp4,trách mắng
W03517.mp4,trại giam
W03519.mp4,trang trí
W03524.mp4,trà
W03525.mp4,trả (đt)
W03526.mp4,trả lời
W03528.mp4,trách nhiệm
W03531N.mp4,trái nghĩa
W03531T.mp4,trái nghĩa
W03534.mp4,trạm xe buýt
W03535.mp4,trạm y tế
W03536.mp4,tràn ngập (nước)
W03537.mp4,trang phục
W03543.mp4,tai nạn giao thông
W03542.mp4,tranh luận
W03544.mp4,tránh thai
W03545.mp4,trao tặng
W03550N.mp4,trăng
W03550B.mp4,trăng
W03550T.mp4,trăng
W03552B.mp4,trắng muốt
W03552N.mp4,trắng muốt
W03552T.mp4,trắng muốt
W03554.mp4,trầm trồ
W03553.mp4,trắng tay
W03560.mp4,quạt trần
W03562.mp4,trần nhà
W03568.mp4,tự (tự làm)
W03571B.mp4,tre
W03571N.mp4,tre
W03571T.mp4,tre
W03573.mp4,trêu
W03576.mp4,trí khôn
W03575.mp4,trêu tức
W03587.mp4,triều đình
W03578.mp4,trí thức
W03585.mp4,triều cường
W03593.mp4,trình bày
W03599.mp4,trò chơi
W03594.mp4,trình độ
W03602N.mp4,trọc đầu
W03602B.mp4,trọc đầu
W03602T.mp4,trọc đầu
W03603.mp4,trói tay
W03605.mp4,tròn trịa (mặt)
W03606.mp4,trong sáng
W03611B.mp4,trong ngoài
W03607.mp4,tròn
W03611N.mp4,trong ngoài
W03614.mp4,trọng tài
W03612.mp4,trong suốt
W03611T.mp4,trong ngoài
W03618.mp4,trộm cắp
W03615.mp4,xe tải
W03619B.mp4,trốn chạy
W03620B.mp4,trông chờ
W03619N.mp4,trốn chạy
W03619T.mp4,trốn chạy
W03620N.mp4,trông chờ
W03621.mp4,trông coi
W03620T.mp4,trông chờ
W03622B.mp4,trông nom
W03622N.mp4,trông nom
W03622T.mp4,trông nom
W03624.mp4,trống
W03626.mp4,trộn (đt)
W03629.mp4,trở thành
W03632.mp4,trú mưa
W03633.mp4,trục hoành
W03634.mp4,trục tung
W03635.mp4,trục xuất
W03636B.mp4,trụi lá
W03636N.mp4,trụi lá
W03636T.mp4,trụi lá
W03637.mp4,trùm chăn
W03638.mp4,trung bình
W03641.mp4,trung điểm
W03642B.mp4,Trung Quốc (nước Trung Quốc)
W03642N.mp4,Trung Quốc (nước Trung Quốc)
W03642T.mp4,Trung Quốc (nước Trung Quốc)
W03643.mp4,trung tâm
W03644.mp4,trung thành
W03645B.mp4,Trung Thu
W03645N.mp4,Trung Thu
W03646.mp4,trung ương
W03645T.mp4,Trung Thu
W03648.mp4,trúng thưởng
W03649B.mp4,trúng tuyển
W03649N.mp4,trúng tuyển
W03649T.mp4,trúng tuyển
W03650.mp4,truyền dịch
W03653.mp4,truyền thông
W03654.mp4,truyền thống
W03657.mp4,trực nhật
W03659B.mp4,trứng
W03659N.mp4,trứng
W03659T.mp4,trứng
W03663N.mp4,trường tiểu học
W03663T.mp4,trường tiểu học
W03665.mp4,trực tiếp
W03666.mp4,trưng bày
W03669B.mp4,trước
W03669N.mp4,trước
W03669T.mp4,trước
W03673B.mp4,trường mầm non
W03672.mp4,trường hợp
W03673N.mp4,trường mầm non
W03673T.mp4,trường mầm non
W03674N.mp4,trường PTCS (cấp 2)
W03674B.mp4,trường PTCS (cấp 2)
W03674T.mp4,trường PTCS (cấp 2)
W03675B.mp4,trường THPT ( cấp 3)
W03675N.mp4,trường THPT ( cấp 3)
W03675T.mp4,trường THPT ( cấp 3)
W03676.mp4,trưởng nhóm
W03678.mp4,tù giam
W03682.mp4,tụ tập
W03683.mp4,tuân lệnh
W03685B.mp4,tuần
W03684.mp4,tuân thủ
W03685N.mp4,tuần
W03685T.mp4,tuần
W03689.mp4,tủi thân
W03692.mp4,túm tóc
W03696.mp4,tung tăng
W03698.mp4,tuổi thơ
W03699.mp4,tuốt lúa
W03700.mp4,tuỷ sống
W03701.mp4,tuyên bố
W03702.mp4,tuyên ngôn
W03708.mp4,tuyệt vọng
W03711.mp4,từ đồng âm
W03710.mp4,từ bỏ
W03712.mp4,từ ngữ
W03713.mp4,từ phải sang trái
W03714B.mp4,từ trái nghĩa
W03714N.mp4,từ trái nghĩa
W03714T.mp4,từ trái nghĩa
W03715.mp4,từ trái sang phải
W03717B.mp4,tự do
W03717N.mp4,tự do
W03717T.mp4,tự do
W03719B.mp4,tự lập
W03719T.mp4,tự lập
W03719N.mp4,tự lập
W03720B.mp4,tự tin
W03720N.mp4,tự tin
W03720T.mp4,tự tin
W03722B.mp4,tự vệ
W03725.mp4,tươi cười
W03722N.mp4,tự vệ
W03722T.mp4,tự vệ
W03727B.mp4,tưới cây
W03727N.mp4,tưới cây
W03727T.mp4,tưới cây
W03728.mp4,nước tương (xì dầu)
W03730.mp4,tưởng
W03729.mp4,tương ứng
W03732.mp4,tưởng tượng
W03732B.mp4,tưởng tượng
W03732N.mp4,tưởng tượng
W03732T.mp4,tưởng tượng
W03734.mp4,tượng
W03735.mp4,tượng đài
W03738.mp4,u ám ( trời u ám)
W03740.mp4,ung dung
W03741.mp4,ủng
W03742.mp4,ủng hộ
W03744.mp4,UNICEF
W03745.mp4,uốn
W03746.mp4,uốn cong
W03749.mp4,úp
W03747.mp4,uốn dẻo
W03748.mp4,uốn tóc
W03750.mp4,ủy ban
W037511.mp4,ủy ban nhân dân
W03751B.mp4,ủy quyền
W03751N.mp4,ủy quyền
W03751T.mp4,ủy quyền
W03752.mp4,ức chế
W03757.mp4,ưu điểm
W03758B.mp4,ưu tiên
W03758N.mp4,ưu tiên
W03758T.mp4,ưu tiên
W03759.mp4,va chạm
W03762.mp4,vác
W03761.mp4,va li
W03765.mp4,vạch trần
W03766.mp4,vạch xuất phát
W03767.mp4,vai
W03768.mp4,vai trò
W03770.mp4,vái lạy
W03771.mp4,vái tứ phương
W03773.mp4,vạm vỡ
W03777.mp4,vàng (kim loại)
W03778.mp4,vàng bạc
W03780.mp4,vào
W03781.mp4,vào lớp
W03782.mp4,vào mùa
W03782B.mp4,vào mùa
W03784.mp4,vá xe
W03785.mp4,vạt áo
W03787.mp4,văn bản
W03786.mp4,văn
W03791.mp4,Văn miếu Quốc Tử Giám
W03793B.mp4,văn nghệ
W03793N.mp4,văn nghệ
W03793T.mp4,văn nghệ
W03794.mp4,vắn tắt
W03795N.mp4,vắng
W03795B.mp4,vắng
W03795T.mp4,vắng
W03797.mp4,vắt cam
W03796.mp4,vắng lặng
W03799B.mp4,vấn đề
W03799N.mp4,vấn đề
W03799T.mp4,vấn đề
W03800.mp4,vận chuyển
W03801.mp4,vận động
W03804.mp4,vận tốc
W03805N.mp4,vầng trăng
W03805T.mp4,vầng trăng
W03806.mp4,vật
W03809B.mp4,vật nuôi
W03809N.mp4,vật nuôi
W03810.mp4,vây bắt
W03809T.mp4,vật nuôi
W03812.mp4,vẫy tay
W03813.mp4,vẫy vùng (cá)
W03814.mp4,vé
W03819.mp4,vệ sinh cá nhân
W03820.mp4,vênh váo
W03821.mp4,vết thương
W03823.mp4,vi khuẩn
W03825B.mp4,vì sao?
W03825N.mp4,vì sao?
W03825T.mp4,vì sao?
W03826.mp4,vĩ cầm
W03827.mp4,vĩ đại
W03828B.mp4,ví dụ
W03828N.mp4,ví dụ
W03828T.mp4,ví dụ
W03829.mp4,vị ngữ
W03832.mp4,vị trí
W03835.mp4,việc làm
W03840.mp4,viện bảo tàng
W03842.mp4,viết lia lịa
W03841.mp4,viện nghiên cứu
W03846.mp4,Vĩnh Long
W03847.mp4,Vĩnh Phúc
W03848.mp4,vịnh
W03849.mp4,vịnh Hạ Long
W03851.mp4,Võ Nguyên Giáp
W03852.mp4,vòi voi
W03853.mp4,vòng đeo tay
W03854.mp4,vòng quanh Trái Đất
W03855.mp4,vỏ
W03856.mp4,võ thuật
W03858.mp4,vòi nước
W03859.mp4,mái vòm
W03860.mp4,vòm lá
W03861.mp4,vòng cung
W03862.mp4,vòng đời
W03863.mp4,vòng tròn
W03864.mp4,võng (cái võng)
W03865.mp4,nhiều vô cùng
W03866.mp4,vô lí
W03867.mp4,vô lo vô nghĩ
W03868.mp4,vô tâm
W03869.mp4,xa vô tận
W03870.mp4,vô tư
W03871.mp4,vô ý
W03872.mp4,vô ý thức
W03873.mp4,vồ
W03875.mp4,vỗ cánh
W03881.mp4,vở chèo
W03878.mp4,vội vã
W03876.mp4,vỗ tay
W03882.mp4,vỡ
W03884.mp4,vớt
W03883.mp4,vỡ lòng
W03885.mp4,vũ công
W03887.mp4,vua Hùng
W03886.mp4,vũ trụ
W03888T.mp4,vui chơi
W03888B.mp4,vui chơi
W03888N.mp4,vui chơi
W03889N.mp4,vui mừng
W03889B.mp4,vui mừng
W03889T.mp4,vui mừng
W03890B.mp4,vui sướng
W03890N.mp4,vui sướng
W03890T.mp4,vui sướng
W03892.mp4,vui tính
W03894.mp4,vun đắp
W03903.mp4,vùng vẫy (dành cho người)
W03908.mp4,hình vuông
W03909.mp4,vuốt tóc
W03911.mp4,vuông góc
W03912.mp4,vững chắc
W03917.mp4,vườn thú
W03924.mp4,vượt trội
W03925.mp4,xa cách
W03930B.mp4,xà phòng
W03928.mp4,xa xôi
W03930N.mp4,xà phòng
W03930T.mp4,xà phòng
W03931B.mp4,xà phòng giặt
W03931N.mp4,xà phòng giặt
W03931T.mp4,xà phòng giặt
W03933.mp4,xả rác
W03935B.mp4,xã hội
W03935N.mp4,xã hội
W03935T.mp4,xã hội
W03936.mp4,xách túi
W03938B.mp4,xanh xao
W03938N.mp4,xanh xao
W03938T.mp4,xanh xao
W03940.mp4,xác chết
W03939.mp4,xã
W03941.mp4,xác định
W03945B.mp4,cây xanh tươi
W03943.mp4,xách nặng
W03945N.mp4,cây xanh tươi
W03947.mp4,xăm
W03948.mp4,xăng
W03945T.mp4,cây xanh tươi
W03949.mp4,xăng-ti-mét (cm)
W03951.mp4,xăng-ti-mét-vuông (cm2)
W03950.mp4,xăng-ti-mét-khối (cm3)
W03953.mp4,xâm lược
W03956N.mp4,xây
W03956B.mp4,xây
W03956T.mp4,xây
W03959.mp4,xe đạp
W03958.mp4,xây nhà
W03960.mp4,xe ben
W03961.mp4,xe máy
W03962B.mp4,xe cảnh sát
W03962N.mp4,xe cảnh sát
W03962T.mp4,xe cảnh sát
W03964B.mp4,xe cứu hỏa
W03965.mp4,xe cứu thương
W03964N.mp4,xe cứu hỏa
W03967B.mp4,xe khách
W03967N.mp4,xe khách
W03968.mp4,xe lam
W03967T.mp4,xe khách
W03973.mp4,xé rách
W03969.mp4,xe lu
W03971.mp4,xe cẩu
W03974.mp4,xem xét
W03975.mp4,xen
W03976.mp4,xẻng
W03978.mp4,xếp
W03980.mp4,xếp hàng dọc
W03979.mp4,xếp hàng
W03981.mp4,xếp hàng ngang
W03983.mp4,xếp hình
W03982.mp4,xếp hàng ưu tiên
W03986.mp4,xích đạo
W03991.mp4,xinh
W03990.mp4,xin lỗi
W03992.mp4,xinh xắn
W03993.mp4,xóa bảng
W03995.mp4,xoá bỏ
W03996.mp4,xoáy
W03999.mp4,xóm làng
W04000.mp4,xô
W04001.mp4,xôi
W04003.mp4,xông hơi
W04006.mp4,xu (tiền)
W04007.mp4,tóc dựng đứng
W04010B.mp4,xuất hiện
W04010N.mp4,xuất hiện
W04010T.mp4,xuất hiện
W04011.mp4,xuất khẩu
W04013.mp4,xúc xắc
W04014.mp4,xung đột
W04016.mp4,xung phong
W04017.mp4,xung quanh nhà
W04019.mp4,xuống
W04023.mp4,xứ Nghệ
W04025B.mp4,xưa
W04025N.mp4,xưa
W04025T.mp4,xưa
W04028.mp4,xương rồng
W04031.mp4,Y-Éc-Xanh
W04034.mp4,y tế
W04035.mp4,ý chí
W04038N.mp4,ý nghĩa
W04038B.mp4,ý nghĩa
W04038T.mp4,ý nghĩa
W04039.mp4,ý thức
W04040.mp4,ý tưởng
W04041.mp4,yếm
W04043.mp4,Yên Bái
W04044.mp4,yên bình
W04046.mp4,yên lòng
W04048.mp4,yên tâm
W04056B.mp4,tôi yêu bạn
W04056N.mp4,tôi yêu bạn
W04056T.mp4,tôi yêu bạn
W04057B.mp4,yêu cầu
W04057N.mp4,yêu cầu
W04057T.mp4,yêu cầu
W04058B.mp4,yêu mến (yêu quí)
W04058N.mp4,yêu mến (yêu quí)
W04058T.mp4,yêu mến (yêu quí)
W04059B.mp4,yếu
W04059N.mp4,yếu
W04059T.mp4,yếu
W04060.mp4,yếu tố
W04061.mp4,công văn
W04062.mp4,vá quần áo
W04063.mp4,hoan hô
W04065.mp4,trả thù
W04066B.mp4,môn Địa lý
W04066N.mp4,môn Địa lý
W04066T.mp4,môn Địa lý
W04068.mp4,con trai
W04069.mp4,đệm
W04070.mp4,gù lưng
W04071.mp4,ai bảo
W04072.mp4,hãng ô tô
W04073.mp4,ngôn ngữ kí hiệu
